timestamp,sat_id,battery_voltage,subsystem_temp_c,gyro_drift_deg_hr,dosimeter_count,storm_severity,risk_score
2026-08-31 03:12:00+00:00,SAT-029,26.659,33.136,0.5404,85.82,1,20.3551
2026-08-31 03:13:00+00:00,SAT-029,26.962,32.382,0.6325,89.22,1,21.8211
2026-08-31 03:14:00+00:00,SAT-029,27.785,27.755,0.4875,93.61,1,18.0854
2026-08-31 03:15:00+00:00,SAT-029,27.348,32.036,0.6322,88.76,1,21.4476
2026-08-31 03:16:00+00:00,SAT-029,25.874,32.684,0.5186,100.26,1,21.3509
2026-08-31 03:17:00+00:00,SAT-029,27.229,32.692,0.6141,92.35,1,21.8198
2026-08-31 03:18:00+00:00,SAT-029,27.437,28.373,0.4885,92.76,1,18.1671
2026-08-31 03:19:00+00:00,SAT-029,26.591,30.196,0.6165,81.26,1,19.8714
2026-08-31 03:20:00+00:00,SAT-029,27.924,29.966,0.577,92.56,1,19.5458
2026-08-31 03:21:00+00:00,SAT-029,27.453,28.968,0.5494,83.1,1,18.387
2026-08-31 03:22:00+00:00,SAT-029,27.103,30.518,0.5963,98.54,1,21.0206
2026-08-31 03:23:00+00:00,SAT-029,27.562,28.249,0.5096,82.49,1,17.572
2026-08-31 03:24:00+00:00,SAT-029,27.536,29.473,0.5589,82.57,1,18.4766
2026-08-31 03:25:00+00:00,SAT-029,27.144,30.981,0.467,88.68,1,18.0201
2026-08-31 03:26:00+00:00,SAT-029,27.378,27.732,0.6279,104.2,1,21.7291
2026-08-31 03:27:00+00:00,SAT-029,27.572,26.846,0.4475,85.51,1,16.722
2026-08-31 03:28:00+00:00,SAT-029,26.822,31.172,0.4942,97.13,1,19.4946
2026-08-31 03:29:00+00:00,SAT-029,26.997,31.68,0.4552,94.83,1,18.7703
2026-08-31 03:30:00+00:00,SAT-029,27.151,29.416,0.5935,94.76,1,20.3516
2026-08-31 03:31:00+00:00,SAT-029,27.686,31.152,0.4612,89.62,1,17.8699
2026-08-31 03:32:00+00:00,SAT-029,26.913,30.17,0.5611,70.44,1,17.7597
2026-08-31 03:33:00+00:00,SAT-029,26.781,31.353,0.5881,92.12,1,20.8413
2026-08-31 03:34:00+00:00,SAT-029,26.224,32.385,0.572,93.21,1,21.387
2026-08-31 03:35:00+00:00,SAT-029,27.168,32.406,0.5882,102.53,1,22.1507
2026-08-31 03:36:00+00:00,SAT-029,26.957,31.659,0.5013,95.33,1,19.6492
2026-08-31 03:37:00+00:00,SAT-029,26.668,31.699,0.5723,78.65,1,19.5631
2026-08-31 03:38:00+00:00,SAT-029,26.761,31.28,0.4211,99.71,1,18.489
2026-08-31 03:39:00+00:00,SAT-029,27.032,30.658,0.4757,89.43,1,18.1276
2026-08-31 03:40:00+00:00,SAT-029,27.249,28.252,0.433,84.23,1,16.4756
2026-08-31 03:41:00+00:00,SAT-029,27.313,31.26,0.5954,81.36,1,19.7437
2026-08-31 03:42:00+00:00,SAT-029,26.563,30.686,0.6339,97.43,1,21.898
2026-08-31 03:43:00+00:00,SAT-029,27.6,28.052,0.4708,88.98,1,17.4424
2026-08-31 03:44:00+00:00,SAT-029,28.04,30.089,0.433,95.52,1,17.2203
2026-08-31 03:45:00+00:00,SAT-029,26.974,31.803,0.4735,85.11,1,18.2956
2026-08-31 03:46:00+00:00,SAT-029,27.622,29.667,0.5194,78.47,1,17.3621
2026-08-31 03:47:00+00:00,SAT-029,26.908,30.338,0.3596,93.1,1,16.2567
2026-08-31 03:48:00+00:00,SAT-029,26.51,30.543,0.5562,82.76,1,19.1281
2026-08-31 03:49:00+00:00,SAT-029,27.512,31.694,0.6021,82.93,1,20.1438
2026-08-31 03:50:00+00:00,SAT-029,26.626,30.701,0.5312,79.47,1,18.4148
2026-08-31 03:51:00+00:00,SAT-029,27.501,31.907,0.5646,89.47,1,20.1674
2026-08-31 03:52:00+00:00,SAT-029,27.391,29.881,0.512,88.61,1,18.2347
2026-08-31 03:53:00+00:00,SAT-029,26.83,29.146,0.5963,100.42,1,21.0379
2026-08-31 03:54:00+00:00,SAT-029,27.62,32.058,0.5435,84.28,1,19.3492
2026-08-31 03:55:00+00:00,SAT-029,28.273,32.235,0.5114,90.76,1,19.1814
2026-08-31 03:56:00+00:00,SAT-029,27.705,29.962,0.3911,92.8,1,16.3094
2026-08-31 03:57:00+00:00,SAT-029,26.96,31.341,0.5163,96.44,1,19.8589
2026-08-31 03:58:00+00:00,SAT-029,26.379,30.779,0.5142,100.46,1,20.1344
2026-08-31 03:59:00+00:00,SAT-029,27.927,32.701,0.4635,101.11,1,19.624
2026-08-31 04:00:00+00:00,SAT-029,27.143,33.177,0.4711,97.93,1,20.0253
2026-08-31 04:01:00+00:00,SAT-029,27.143,31.845,0.3675,108.65,1,18.4582
2026-08-31 04:02:00+00:00,SAT-029,27.203,31.381,0.4325,95.35,1,18.1761
2026-08-31 04:03:00+00:00,SAT-029,27.547,31.907,0.6045,94.29,1,21.3026
2026-08-31 04:04:00+00:00,SAT-029,26.787,33.19,0.4355,88.19,1,18.6561
2026-08-31 04:05:00+00:00,SAT-029,28.012,33.673,0.4639,95.96,1,19.6177
2026-08-31 04:06:00+00:00,SAT-029,27.594,32.915,0.5232,98.69,1,20.7193
2026-08-31 04:07:00+00:00,SAT-029,28.174,28.103,0.6086,97.16,1,20.4307
2026-08-31 04:08:00+00:00,SAT-029,27.014,30.64,0.5941,87.41,1,20.0756
2026-08-31 04:09:00+00:00,SAT-029,27.072,31.345,0.5781,101.15,1,21.3522
2026-08-31 04:10:00+00:00,SAT-029,27.426,31.564,0.6219,82.52,1,20.4327
2026-08-31 04:11:00+00:00,SAT-029,27.621,31.356,0.5493,89.97,1,19.6151
2026-08-31 04:12:00+00:00,SAT-029,26.484,30.925,0.6512,87.18,1,21.4364
2026-08-31 04:13:00+00:00,SAT-029,27.736,32.638,0.5809,95.22,1,21.2496
2026-08-31 04:14:00+00:00,SAT-029,26.663,28.643,0.6089,91.7,1,20.5481
2026-08-31 04:15:00+00:00,SAT-029,27.189,30.258,0.5989,85.9,1,19.7653
2026-08-31 04:16:00+00:00,SAT-029,27.241,30.308,0.4792,96.44,1,18.5631
2026-08-31 04:17:00+00:00,SAT-029,27.19,29.841,0.6108,91.14,1,20.3201
2026-08-31 04:18:00+00:00,SAT-029,26.901,30.057,0.5919,92.14,1,20.215
2026-08-31 04:19:00+00:00,SAT-029,27.454,29.791,0.5634,91.78,1,19.4205
2026-08-31 04:20:00+00:00,SAT-029,27.549,31.39,0.3983,95.32,1,17.4232
2026-08-31 04:21:00+00:00,SAT-029,27.096,30.469,0.5375,80.73,1,18.3357
2026-08-31 04:22:00+00:00,SAT-029,27.201,31.666,0.5245,88.12,1,19.3241
2026-08-31 04:23:00+00:00,SAT-029,27.807,31.234,0.6408,78.31,1,20.0763
2026-08-31 04:24:00+00:00,SAT-029,27.123,29.267,0.506,88.06,1,18.1835
2026-08-31 04:25:00+00:00,SAT-029,26.573,32.66,0.4568,96.63,1,19.6197
2026-08-31 04:26:00+00:00,SAT-029,27.382,31.441,0.505,91.29,1,19.0727
2026-08-31 04:27:00+00:00,SAT-029,26.877,33.275,0.6151,94.62,1,22.4746
2026-08-31 04:28:00+00:00,SAT-029,27.594,31.537,0.5915,97.6,1,21.1617
2026-08-31 04:29:00+00:00,SAT-029,27.26,29.881,0.3489,73.03,1,13.9487
2026-08-31 04:30:00+00:00,SAT-029,28.174,29.782,0.6029,96.63,1,20.2798
2026-08-31 04:31:00+00:00,SAT-029,26.467,30.583,0.5027,79.14,1,17.8767
2026-08-31 04:32:00+00:00,SAT-029,28.283,29.72,0.5403,97.09,1,19.1498
2026-08-31 04:33:00+00:00,SAT-029,26.177,31.664,0.4827,91.98,1,19.3276
2026-08-31 04:34:00+00:00,SAT-029,27.787,29.049,0.6628,89.48,1,20.8694
2026-08-31 04:35:00+00:00,SAT-029,27.505,29.352,0.5238,73.12,1,17.0063
2026-08-31 04:36:00+00:00,SAT-029,27.301,29.943,0.5258,84.53,1,18.1517
2026-08-31 04:37:00+00:00,SAT-029,27.053,30.984,0.5943,85.19,1,20.0353
2026-08-31 04:38:00+00:00,SAT-029,27.7,31.76,0.6014,84.24,1,20.2075
2026-08-31 04:39:00+00:00,SAT-029,27.231,31.042,0.3817,93.99,1,16.9574
2026-08-31 04:40:00+00:00,SAT-029,27.295,29.397,0.4628,109.86,1,19.2996
2026-08-31 04:41:00+00:00,SAT-029,27.941,30.664,0.6067,87.22,1,19.9269
2026-08-31 04:42:00+00:00,SAT-029,27.206,30.815,0.5313,94.71,1,19.6114
2026-08-31 04:43:00+00:00,SAT-029,27.354,30.684,0.4059,99.05,1,17.6197
2026-08-31 04:44:00+00:00,SAT-029,27.744,30.885,0.4221,107.23,1,18.5931
2026-08-31 04:45:00+00:00,SAT-029,26.947,30.585,0.4365,100.51,1,18.4167
2026-08-31 04:46:00+00:00,SAT-029,26.587,32.212,0.4889,74.86,1,18.0082
2026-08-31 04:47:00+00:00,SAT-029,27.323,29.327,0.5581,88.16,1,19.0513
2026-08-31 04:48:00+00:00,SAT-029,27.913,32.941,0.4943,84.7,1,18.8256
2026-08-31 04:49:00+00:00,SAT-029,27.133,30.202,0.4982,92.11,1,18.5046
2026-08-31 04:50:00+00:00,SAT-029,27.022,32.152,0.563,77.62,1,19.3857
2026-08-31 04:51:00+00:00,SAT-029,28.19,29.682,0.7544,98.65,1,23.181
2026-08-31 04:52:00+00:00,SAT-029,26.511,29.683,0.5283,96.31,1,19.5727
2026-08-31 04:53:00+00:00,SAT-029,26.705,31.78,0.4112,91.52,1,17.8474
2026-08-31 04:54:00+00:00,SAT-029,26.259,30.705,0.5731,94.64,1,20.6826
2026-08-31 04:55:00+00:00,SAT-029,27.101,32.711,0.5878,86.78,1,20.9066
2026-08-31 04:56:00+00:00,SAT-029,27.691,33.627,0.5467,73.77,1,19.2173
2026-08-31 04:57:00+00:00,SAT-029,26.898,34.898,0.5099,98.63,1,21.7447
2026-08-31 04:58:00+00:00,SAT-029,27.499,30.457,0.4066,94.34,1,17.0392
2026-08-31 04:59:00+00:00,SAT-029,26.999,31.854,0.5297,95.18,1,20.2275
2026-08-31 05:00:00+00:00,SAT-029,27.528,31.339,0.4852,90.51,1,18.5377
2026-08-31 05:01:00+00:00,SAT-029,26.497,31.743,0.717,87.86,1,23.0861
2026-08-31 05:02:00+00:00,SAT-029,27.311,29.254,0.543,111.33,1,20.8698
2026-08-31 05:03:00+00:00,SAT-029,27.862,30.085,0.5485,96.69,1,19.4717
2026-08-31 05:04:00+00:00,SAT-029,28.161,33.772,0.5128,87.78,1,19.7532
2026-08-31 05:05:00+00:00,SAT-029,27.176,30.068,0.582,106.09,1,21.1873
2026-08-31 05:06:00+00:00,SAT-029,27.774,30.35,0.6726,102.5,1,22.3967
2026-08-31 05:07:00+00:00,SAT-029,27.524,28.694,0.6182,88.81,1,20.1103
2026-08-31 05:08:00+00:00,SAT-029,27.211,30.385,0.5044,80.01,1,17.5878
2026-08-31 05:09:00+00:00,SAT-029,26.728,31.309,0.4764,91.68,1,18.789
2026-08-31 05:10:00+00:00,SAT-029,27.037,31.237,0.6243,94.78,1,21.571
2026-08-31 05:11:00+00:00,SAT-029,27.039,31.356,0.4925,90.36,1,18.8609
2026-08-31 05:12:00+00:00,SAT-029,26.998,30.895,0.4951,96.04,1,19.2043
2026-08-31 05:13:00+00:00,SAT-029,27.736,28.771,0.506,95.13,1,18.5757
2026-08-31 05:14:00+00:00,SAT-029,27.417,32.349,0.5212,91.99,1,19.8693
2026-08-31 05:15:00+00:00,SAT-029,28.017,28.93,0.5603,101.96,1,20.0553
2026-08-31 05:16:00+00:00,SAT-029,26.314,31.46,0.4329,91.89,1,18.266
2026-08-31 05:17:00+00:00,SAT-029,28.124,32.051,0.505,87.88,1,18.7747
2026-08-31 05:18:00+00:00,SAT-029,27.703,29.3,0.494,110.39,1,19.7456
2026-08-31 05:19:00+00:00,SAT-029,26.748,33.67,0.5159,91.86,1,20.6899
2026-08-31 05:20:00+00:00,SAT-029,27.084,29.026,0.5975,83.28,1,19.4165
2026-08-31 05:21:00+00:00,SAT-029,26.453,33.083,0.5982,81.86,1,21.0952
2026-08-31 05:22:00+00:00,SAT-029,27.324,31.487,0.5224,85.49,1,18.9103
2026-08-31 05:23:00+00:00,SAT-029,26.809,30.887,0.5719,86.66,1,19.8136
2026-08-31 05:24:00+00:00,SAT-029,27.36,29.528,0.5914,95.24,1,20.2728
2026-08-31 05:25:00+00:00,SAT-029,27.818,29.053,0.5164,110.28,1,20.0942
2026-08-31 05:26:00+00:00,SAT-029,28.258,31.833,0.5255,84.23,1,18.6519
2026-08-31 05:27:00+00:00,SAT-029,27.372,28.893,0.5353,90.55,1,18.8362
2026-08-31 05:28:00+00:00,SAT-029,26.841,33.938,0.5209,102.68,1,21.851
2026-08-31 05:29:00+00:00,SAT-029,26.626,31.441,0.6765,79.79,1,21.4274
2026-08-31 05:30:00+00:00,SAT-029,27.466,32.358,0.5817,83.85,1,20.2094
2026-08-31 05:31:00+00:00,SAT-029,26.811,32.337,0.5277,92.62,1,20.2791
2026-08-31 05:32:00+00:00,SAT-029,27.665,31.719,0.5459,94.17,1,20.0963
2026-08-31 05:33:00+00:00,SAT-029,27.23,29.848,0.4794,95.32,1,18.3156
2026-08-31 05:34:00+00:00,SAT-029,27.528,29.184,0.4751,89.58,1,17.6029
2026-08-31 05:35:00+00:00,SAT-029,26.643,30.899,0.502,93.86,1,19.2765
2026-08-31 05:36:00+00:00,SAT-029,26.486,33.848,0.45,117.34,1,21.9897
2026-08-31 05:37:00+00:00,SAT-029,27.202,31.556,0.3699,102.92,1,17.8182
2026-08-31 05:38:00+00:00,SAT-029,28.193,28.405,0.4056,76.98,1,14.9517
2026-08-31 05:39:00+00:00,SAT-029,27.047,32.774,0.4078,90.19,1,18.0266
2026-08-31 05:40:00+00:00,SAT-029,26.743,30.619,0.5567,86.28,1,19.3986
2026-08-31 05:41:00+00:00,SAT-029,27.752,30.988,0.6102,99.69,1,21.3491
2026-08-31 05:42:00+00:00,SAT-029,27.648,32.744,0.6461,90.4,1,22.0773
2026-08-31 05:43:00+00:00,SAT-029,27.957,30.16,0.6739,91.94,1,21.3016
2026-08-31 05:44:00+00:00,SAT-029,27.506,31.38,0.6205,88.64,1,20.835
2026-08-31 05:45:00+00:00,SAT-029,27.76,32.125,0.6542,92.97,1,22.1015
2026-08-31 05:46:00+00:00,SAT-029,26.858,30.596,0.4007,92.41,1,17.085
2026-08-31 05:47:00+00:00,SAT-029,27.362,30.001,0.4616,83.19,1,16.8525
2026-08-31 05:48:00+00:00,SAT-029,27.218,28.19,0.5344,86.18,1,18.4891
2026-08-31 05:49:00+00:00,SAT-029,28.253,32.897,0.3857,82.3,1,16.4974
2026-08-31 05:50:00+00:00,SAT-029,27.746,31.869,0.6972,97.47,1,23.158
2026-08-31 05:51:00+00:00,SAT-029,26.844,30.236,0.4968,97.24,1,19.0731
2026-08-31 05:52:00+00:00,SAT-029,27.361,31.711,0.4797,90.73,1,18.7125
2026-08-31 05:53:00+00:00,SAT-029,26.691,28.596,0.4116,83.31,1,16.2308
2026-08-31 05:54:00+00:00,SAT-029,26.632,29.168,0.5307,93.37,1,19.3036
2026-08-31 05:55:00+00:00,SAT-029,26.641,30.93,0.5026,95.06,1,19.4101
2026-08-31 05:56:00+00:00,SAT-029,27.192,31.246,0.6246,96.81,1,21.7019
2026-08-31 05:57:00+00:00,SAT-029,26.754,31.818,0.4306,75.18,1,16.7237
2026-08-30 05:58:00+00:00,SAT-030,27.095,40.009,0.8756,132.64,2,33.866
2026-08-30 05:59:00+00:00,SAT-030,26.437,36.225,0.915,137.01,2,33.339
2026-08-30 06:00:00+00:00,SAT-030,26.665,38.242,0.709,143.0,2,31.0878
2026-08-30 06:01:00+00:00,SAT-030,26.532,37.338,0.8906,133.65,2,33.1155
2026-08-30 06:02:00+00:00,SAT-030,26.547,38.963,0.7431,129.48,2,30.8915
2026-08-30 06:03:00+00:00,SAT-030,25.671,37.286,0.9288,122.47,2,33.1143
2026-08-30 06:04:00+00:00,SAT-030,25.892,38.369,0.9565,132.39,2,34.9597
2026-08-30 06:05:00+00:00,SAT-030,25.732,38.143,0.8105,129.49,2,32.0224
2026-08-30 06:06:00+00:00,SAT-030,26.211,38.145,0.7384,129.47,2,30.5326
2026-08-30 06:07:00+00:00,SAT-030,26.915,37.477,0.882,130.91,2,32.63
2026-08-30 06:08:00+00:00,SAT-030,26.031,38.488,0.712,135.54,2,30.8462
2026-08-30 06:09:00+00:00,SAT-030,25.473,37.828,0.7166,137.39,2,30.9883
2026-08-30 06:10:00+00:00,SAT-030,25.985,37.821,0.704,129.51,2,29.8438
2026-08-30 06:11:00+00:00,SAT-030,25.795,38.518,0.9002,138.69,2,34.6269
2026-08-30 06:12:00+00:00,SAT-030,26.665,36.531,0.8815,134.21,2,32.5456
2026-08-30 06:13:00+00:00,SAT-030,26.878,38.871,0.7138,137.35,2,30.8934
2026-08-30 06:14:00+00:00,SAT-030,26.365,40.899,0.8403,137.65,2,34.4166
2026-08-30 06:15:00+00:00,SAT-030,26.227,36.221,0.7707,143.6,2,31.4157
2026-08-30 06:16:00+00:00,SAT-030,27.59,38.688,0.8386,142.9,2,33.2632
2026-08-30 06:17:00+00:00,SAT-030,26.677,38.716,0.6883,140.66,2,30.7359
2026-08-30 06:18:00+00:00,SAT-030,26.967,38.347,0.7312,146.51,2,31.7345
2026-08-30 06:19:00+00:00,SAT-030,26.223,38.601,0.8055,126.23,2,31.67
2026-08-30 06:20:00+00:00,SAT-030,26.589,38.72,0.7469,140.0,2,31.7682
2026-08-30 06:21:00+00:00,SAT-030,25.738,37.04,0.767,149.46,2,32.4836
2026-08-30 06:22:00+00:00,SAT-030,26.224,35.25,1.0478,147.23,2,36.248
2026-08-30 06:23:00+00:00,SAT-030,25.945,35.825,0.664,137.96,2,28.902
2026-08-30 06:24:00+00:00,SAT-030,26.276,38.96,0.7572,145.91,2,32.7314
2026-08-30 06:25:00+00:00,SAT-030,26.418,35.61,0.7151,130.47,2,28.8522
2026-08-30 06:26:00+00:00,SAT-030,26.274,38.971,0.729,124.62,2,30.3142
2026-08-30 06:27:00+00:00,SAT-030,26.624,34.635,0.8002,141.47,2,30.8044
2026-08-30 06:28:00+00:00,SAT-030,27.001,39.649,0.8392,134.49,2,33.2331
2026-08-30 06:29:00+00:00,SAT-030,25.749,39.13,0.8074,113.84,2,31.0442
2026-08-30 06:30:00+00:00,SAT-030,26.754,40.093,0.7119,131.38,2,30.983
2026-08-30 06:31:00+00:00,SAT-030,27.021,38.568,0.7075,152.29,2,31.9166
2026-08-30 06:32:00+00:00,SAT-030,26.998,38.987,0.6844,132.76,2,29.9621
2026-08-30 06:33:00+00:00,SAT-030,26.89,38.437,0.7123,132.22,2,30.1832
2026-08-30 06:34:00+00:00,SAT-030,26.787,39.973,0.7887,130.19,2,32.1842
2026-08-30 06:35:00+00:00,SAT-030,27.002,39.854,0.8245,136.24,2,33.2292
2026-08-30 06:36:00+00:00,SAT-030,26.69,38.063,0.9061,144.92,2,34.7076
2026-08-30 06:37:00+00:00,SAT-030,26.312,36.477,0.8132,136.21,2,31.6092
2026-08-30 06:38:00+00:00,SAT-030,26.326,38.342,0.8345,131.52,2,32.4975
2026-08-30 06:39:00+00:00,SAT-030,26.291,38.047,0.7173,143.48,2,31.332
2026-08-30 06:40:00+00:00,SAT-030,26.206,37.397,0.7198,141.59,2,30.9153
2026-08-30 06:41:00+00:00,SAT-030,26.036,37.477,0.7361,150.94,2,32.159
2026-08-30 06:42:00+00:00,SAT-030,26.103,35.107,0.7232,141.93,2,29.9038
2026-08-30 06:43:00+00:00,SAT-030,27.18,37.257,0.7746,153.36,2,32.5016
2026-08-30 06:44:00+00:00,SAT-030,26.423,40.607,0.761,132.37,2,32.3463
2026-08-30 06:45:00+00:00,SAT-030,27.321,36.606,0.8921,129.57,2,32.094
2026-08-30 06:46:00+00:00,SAT-030,25.933,37.627,0.8868,129.36,2,33.046
2026-08-30 06:47:00+00:00,SAT-030,27.74,36.362,0.6939,132.35,2,28.4864
2026-08-30 06:48:00+00:00,SAT-030,26.682,37.504,0.8061,143.4,2,32.4961
2026-08-30 06:49:00+00:00,SAT-030,26.092,35.437,0.8461,146.21,2,32.6704
2026-08-30 06:50:00+00:00,SAT-030,27.442,38.197,0.7855,135.71,2,31.4749
2026-08-30 06:51:00+00:00,SAT-030,26.555,35.329,0.8692,143.1,2,32.5668
2026-08-30 06:52:00+00:00,SAT-030,26.101,40.618,0.8041,145.86,2,34.4694
2026-08-30 06:53:00+00:00,SAT-030,26.006,37.735,1.0189,138.63,2,36.2819
2026-08-30 06:54:00+00:00,SAT-030,27.337,36.699,0.8818,157.65,2,34.4751
2026-08-30 06:55:00+00:00,SAT-030,27.577,37.322,0.6942,136.16,2,29.3794
2026-08-30 06:56:00+00:00,SAT-030,26.455,38.336,0.8247,129.46,2,32.0816
2026-08-30 06:57:00+00:00,SAT-030,26.345,37.092,0.7893,140.72,2,31.8801
2026-08-30 06:58:00+00:00,SAT-030,26.131,38.5,0.9391,143.07,2,35.5767
2026-08-30 06:59:00+00:00,SAT-030,27.165,33.826,0.8445,143.22,2,31.1374
2026-08-30 07:00:00+00:00,SAT-030,26.172,36.21,0.8754,131.08,2,32.1897
2026-08-30 07:01:00+00:00,SAT-030,26.305,38.562,0.7455,142.06,2,31.9633
2026-08-30 07:02:00+00:00,SAT-030,26.564,38.123,0.6891,138.78,2,30.329
2026-08-30 07:03:00+00:00,SAT-030,26.923,37.567,0.7255,154.31,2,31.962
2026-08-30 07:04:00+00:00,SAT-030,26.369,40.123,0.8367,147.87,2,34.8828
2026-08-30 07:05:00+00:00,SAT-030,26.601,39.634,0.6812,148.72,2,31.8234
2026-08-30 07:06:00+00:00,SAT-030,26.955,37.721,0.806,124.55,2,30.7974
2026-08-30 07:07:00+00:00,SAT-030,26.956,38.42,0.6904,143.91,2,30.8062
2026-08-30 07:08:00+00:00,SAT-030,27.305,38.395,0.716,137.87,2,30.5717
2026-08-30 07:09:00+00:00,SAT-030,26.402,38.408,0.9295,152.22,2,36.0744
2026-08-30 07:10:00+00:00,SAT-030,26.905,36.564,0.631,138.11,2,28.3085
2026-08-30 07:11:00+00:00,SAT-030,27.037,39.9,0.8286,123.45,2,32.1593
2026-08-30 07:12:00+00:00,SAT-030,26.471,34.909,0.6353,140.27,2,27.9256
2026-08-30 07:13:00+00:00,SAT-030,25.67,37.306,0.7706,145.49,2,32.3505
2026-08-30 07:14:00+00:00,SAT-030,27.072,38.291,0.8089,143.29,2,32.7734
2026-08-30 07:15:00+00:00,SAT-030,26.836,38.265,0.8005,146.82,2,33.0205
2026-08-30 07:16:00+00:00,SAT-030,26.547,38.328,0.7078,130.63,2,30.0423
2026-08-30 07:17:00+00:00,SAT-030,26.857,35.537,0.8385,142.58,2,31.9508
2026-08-30 07:18:00+00:00,SAT-030,26.275,39.936,0.7948,127.89,2,32.2742
2026-08-30 07:19:00+00:00,SAT-030,26.152,38.04,0.8402,145.02,2,33.7344
2026-08-30 07:20:00+00:00,SAT-030,26.932,37.079,0.9924,143.49,2,35.5436
2026-08-30 07:21:00+00:00,SAT-030,25.824,38.288,0.8374,143.56,2,33.8082
2026-08-30 07:22:00+00:00,SAT-030,26.392,36.368,0.8376,141.07,2,32.4005
2026-08-30 07:23:00+00:00,SAT-030,26.702,37.662,0.6221,136.8,2,28.6598
2026-08-30 07:24:00+00:00,SAT-030,25.829,35.121,0.6278,145.59,2,28.6327
2026-08-30 07:25:00+00:00,SAT-030,27.055,36.211,0.9318,143.9,2,34.0067
2026-08-30 07:26:00+00:00,SAT-030,25.29,36.002,0.7515,142.31,2,31.219
2026-08-30 07:27:00+00:00,SAT-030,27.063,36.075,0.7625,142.99,2,30.8077
2026-08-30 07:28:00+00:00,SAT-030,26.534,39.256,0.7073,128.17,2,30.2815
2026-08-30 07:29:00+00:00,SAT-030,26.544,39.306,0.6992,148.96,2,32.0279
2026-08-30 07:30:00+00:00,SAT-030,25.794,36.496,0.7413,127.84,2,29.7807
2026-08-30 07:31:00+00:00,SAT-030,26.312,34.623,0.9388,137.66,2,33.0745
2026-08-30 07:32:00+00:00,SAT-030,26.865,38.222,0.791,128.73,2,31.1896
2026-08-30 07:33:00+00:00,SAT-030,26.703,37.392,0.7509,137.16,2,30.8762
2026-08-30 07:34:00+00:00,SAT-030,26.141,38.609,0.864,139.18,2,33.9266
2026-08-30 07:35:00+00:00,SAT-030,26.501,37.523,0.8819,132.78,2,32.9851
2026-08-30 07:36:00+00:00,SAT-030,25.8,37.707,0.89,140.8,2,34.2252
2026-08-30 07:37:00+00:00,SAT-030,26.145,39.725,0.7587,142.06,2,32.8474
2026-08-30 07:38:00+00:00,SAT-030,26.927,36.172,0.8729,140.78,2,32.6981
2026-08-30 07:39:00+00:00,SAT-030,26.941,35.511,0.6965,149.53,2,29.9739
2026-08-30 07:40:00+00:00,SAT-030,28.11,37.224,0.6787,150.81,2,30.1572
2026-08-30 07:41:00+00:00,SAT-030,26.057,37.492,0.8444,136.27,2,32.7869
2026-08-30 07:42:00+00:00,SAT-030,26.427,35.108,0.8353,148.85,2,32.4144
2026-08-30 07:43:00+00:00,SAT-030,25.573,38.585,0.851,147.24,2,34.6323
2026-08-30 07:44:00+00:00,SAT-030,27.061,39.268,0.893,150.65,2,35.4417
2026-08-30 07:45:00+00:00,SAT-030,25.545,39.19,0.8575,143.54,2,34.7308
2026-08-30 07:46:00+00:00,SAT-030,25.845,36.378,0.6406,137.05,2,28.7156
2026-08-30 07:47:00+00:00,SAT-030,26.806,34.537,0.8596,135.2,2,31.1876
2026-08-30 07:48:00+00:00,SAT-030,26.881,37.315,0.7748,156.98,2,32.9807
2026-08-30 07:49:00+00:00,SAT-030,27.332,37.826,0.7088,145.76,2,30.8559
2026-08-30 07:50:00+00:00,SAT-030,26.968,36.705,0.7521,128.79,2,29.6942
2026-08-30 07:51:00+00:00,SAT-030,27.205,38.883,0.8231,132.35,2,32.2866
2026-08-30 07:52:00+00:00,SAT-030,26.049,37.32,0.9218,131.31,2,33.6515
2026-08-30 07:53:00+00:00,SAT-030,26.573,38.637,0.7733,135.95,2,31.8446
2026-08-30 07:54:00+00:00,SAT-030,26.252,39.143,0.8348,167.03,2,36.1305
2026-08-30 07:55:00+00:00,SAT-030,26.813,38.578,0.774,123.46,2,30.6075
2026-08-30 07:56:00+00:00,SAT-030,26.53,37.261,0.7832,142.3,2,31.9225
2026-08-30 07:57:00+00:00,SAT-030,25.758,37.951,0.8564,128.06,2,32.6126
2026-08-30 07:58:00+00:00,SAT-030,26.455,37.083,0.854,142.02,2,33.1129
2026-08-30 07:59:00+00:00,SAT-030,25.99,36.794,0.9591,145.0,2,35.315
2026-08-30 08:00:00+00:00,SAT-030,26.499,38.682,0.9164,133.75,2,34.2747
2026-08-30 08:01:00+00:00,SAT-030,26.286,35.163,0.7529,152.66,2,31.3582
2026-08-30 08:02:00+00:00,SAT-030,25.686,37.623,0.6792,143.65,2,30.691
2026-08-30 08:03:00+00:00,SAT-030,25.915,37.732,0.991,144.37,2,36.3305
2026-08-30 08:04:00+00:00,SAT-030,26.773,37.952,0.8032,141.58,2,32.4667
2026-08-30 08:05:00+00:00,SAT-030,27.387,38.723,0.6911,139.02,2,30.3575
2026-08-30 08:06:00+00:00,SAT-030,26.914,37.583,0.7677,139.32,2,31.3846
2026-08-30 08:07:00+00:00,SAT-030,26.779,36.881,0.7864,158.85,2,33.1802
2026-08-30 08:08:00+00:00,SAT-030,26.489,38.676,0.9124,137.6,2,34.5494
2026-08-30 08:09:00+00:00,SAT-030,26.967,34.967,0.7806,142.26,2,30.5504
