timestamp,aspex_proton_flux,papa_wind_velocity,mag_bz_field
2026-08-06 15:30:53.900383,1e+31,1e+31,0.96
2026-08-06 15:30:53.923618,0.1,873.54,0.07
2026-08-06 15:30:53.946177,0.24,811.97,0.86
2026-08-06 15:30:53.966630,0.1,564.29,-2.66
2026-08-06 15:30:53.973895,48.22,440.01,1.01
2026-08-06 15:30:53.994022,0.08,381.68,2.58
2026-08-06 15:30:54.001517,53.6,436.25,-8.43
2026-08-06 15:30:54.019055,1e+31,1e+31,3.36
2026-08-06 15:30:54.026170,47.09,424.52,-0.1
2026-08-06 15:30:54.045054,1e+31,1e+31,-3.6
2026-08-06 15:30:54.052143,41.48,449.84,-2.74
2026-08-06 15:30:54.072960,0.34,450.68,-2.59
2026-08-06 15:30:54.080319,46.22,498.06,-10.99
2026-08-06 15:30:54.100738,0.03,424.34,1.56
2026-08-06 15:30:54.108532,66.99,427.76,4.71
2026-08-06 15:30:54.127889,0.13,411.18,-3.58
2026-08-06 15:30:54.134894,46.29,409.32,5.6
2026-08-06 15:30:54.155143,1e+31,1e+31,-5.26
2026-08-06 15:30:54.164995,1e+31,396.56,0.69
2026-08-06 15:30:54.185046,0.55,682.72,-8.86
2026-08-06 15:30:54.189620,52.17,464.89,6.5
2026-08-06 15:30:54.197242,1e+31,1e+31,-0.49
2026-08-06 15:30:54.213886,0.04,421.84,-1.45
2026-08-06 15:31:53.408300,44.81,435.93,-0.62
2026-08-06 15:31:53.437296,1e+31,1e+31,0.34
2026-08-06 15:31:53.483805,44.32,430.29,-2.41
2026-08-06 15:31:53.506605,0.06,373.94,4.38
2026-08-06 15:31:53.514351,39.76,426.67,-5.92
2026-08-06 15:31:53.539861,0.02,332.18,0.13
2026-08-06 15:31:53.550038,38.74,406.9,-6.47
2026-08-06 15:31:53.571293,1e+31,1e+31,-9.44
2026-08-06 15:31:53.579294,56.24,474.63,-3.53
2026-08-06 15:31:53.599923,1e+31,1e+31,-5.9
2026-08-06 15:31:53.609105,50.53,478.27,0.51
2026-08-06 15:31:53.633994,1e+31,1e+31,0.15
2026-08-06 15:31:53.643419,45.38,450.28,0.09
2026-08-06 15:31:53.668734,1e+31,1e+31,10.42
2026-08-06 15:31:53.678510,41.38,430.16,3.89
2026-08-06 15:31:53.702780,1e+31,1e+31,-0.87
2026-08-06 15:31:53.711943,1e+31,394.66,-3.18
2026-08-06 15:31:53.733431,1e+31,1e+31,-0.23
2026-08-06 15:31:53.742222,35.31,408.28,-2.96
2026-08-06 15:31:53.764028,0.02,332.1,0.4
2026-08-06 15:31:53.771736,1e+31,452.15,-0.13
2026-08-06 15:31:53.794705,0.1,301.83,-0.81
2026-08-06 15:31:53.835278,0.07,462.15,-1.37
2026-08-06 15:31:53.870368,1e+31,1e+31,0.98
2026-08-06 15:31:53.900383,1e+31,1e+31,8.73
2026-08-06 15:31:53.923618,0.08,894.07,2.05
2026-08-06 15:31:53.946177,1e+31,1e+31,7.5
2026-08-06 15:31:53.966630,0.1,564.5,2.53
2026-08-06 15:31:53.973895,48.2,444.65,-3.66
2026-08-06 15:31:53.994022,0.07,380.87,9.31
2026-08-06 15:31:54.001517,53.6,448.53,1.25
2026-08-06 15:31:54.019055,1e+31,1e+31,-4.71
2026-08-06 15:31:54.026170,47.0,384.81,0.46
2026-08-06 15:31:54.045054,1e+31,1e+31,1.4
2026-08-06 15:31:54.052143,41.52,434.3,3.81
2026-08-06 15:31:54.072960,1e+31,1e+31,-5.17
2026-08-06 15:31:54.080319,46.29,477.42,-0.48
2026-08-06 15:31:54.100738,0.02,424.98,3.05
2026-08-06 15:31:54.108532,67.04,386.01,-0.43
2026-08-06 15:31:54.127889,0.08,437.98,0.12
2026-08-06 15:31:54.134894,46.29,404.86,0.04
2026-08-06 15:31:54.155143,1e+31,1e+31,-0.06
2026-08-06 15:31:54.164995,1e+31,430.07,-2.09
2026-08-06 15:31:54.185046,0.53,693.1,-6.24
2026-08-06 15:31:54.189620,52.11,447.47,1.07
2026-08-06 15:31:54.197242,1e+31,1e+31,-0.31
2026-08-06 15:31:54.213886,0.03,420.68,6.02
2026-08-06 15:32:53.408300,44.72,406.41,0.74
2026-08-06 15:32:53.437296,1e+31,1e+31,4.25
2026-08-06 15:32:53.483805,44.35,422.27,-5.56
2026-08-06 15:32:53.506605,0.06,377.91,2.98
2026-08-06 15:32:53.514351,39.83,400.3,-3.9
2026-08-06 15:32:53.539861,0.02,332.97,1.45
2026-08-06 15:32:53.550038,38.19,453.2,8.28
2026-08-06 15:32:53.571293,1e+31,1e+31,-0.36
2026-08-06 15:32:53.579294,56.24,469.0,-6.85
2026-08-06 15:32:53.599923,1e+31,1e+31,0.07
2026-08-06 15:32:53.609105,50.53,441.83,-8.31
2026-08-06 15:32:53.633994,1e+31,1e+31,-3.92
2026-08-06 15:32:53.643419,45.38,484.32,-1.57
2026-08-06 15:32:53.668734,1e+31,1e+31,5.72
2026-08-06 15:32:53.678510,41.38,412.25,-1.35
2026-08-06 15:32:53.702780,1e+31,1e+31,7.45
2026-08-06 15:32:53.711943,1e+31,389.08,6.09
2026-08-06 15:32:53.733431,1e+31,1e+31,4.85
2026-08-06 15:32:53.742222,35.2,424.01,-0.96
2026-08-06 15:32:53.764028,0.02,330.37,2.42
2026-08-06 15:32:53.771736,1e+31,467.1,0.5
2026-08-06 15:32:53.794705,0.08,305.59,-2.09
2026-08-06 15:32:53.835278,0.06,463.53,0.68
2026-08-06 15:32:53.870368,1e+31,1e+31,0.09
2026-08-06 15:32:53.900383,1e+31,1e+31,-3.31
2026-08-06 15:32:53.923618,0.07,889.89,3.88
2026-08-06 15:32:53.946177,0.23,810.94,-0.57
2026-08-06 15:32:53.966630,0.1,566.74,-7.74
2026-08-06 15:32:53.973895,48.18,415.58,9.05
2026-08-06 15:32:53.994022,0.06,388.44,3.6
2026-08-06 15:32:54.001517,53.6,399.15,0.28
2026-08-06 15:32:54.019055,1e+31,1e+31,-4.85
2026-08-06 15:32:54.026170,46.91,385.21,4.21
2026-08-06 15:32:54.045054,1e+31,1e+31,-2.19
2026-08-06 15:32:54.052143,41.56,468.99,-2.33
2026-08-06 15:32:54.072960,0.34,452.25,-0.1
2026-08-06 15:32:54.080319,46.36,432.62,-1.72
2026-08-06 15:32:54.100738,0.03,423.71,5.21
2026-08-06 15:32:54.108532,67.09,442.01,-0.63
2026-08-06 15:32:54.127889,1e+31,1e+31,-1.51
2026-08-06 15:32:54.134894,46.29,428.69,-3.24
2026-08-06 15:32:54.155143,1e+31,1e+31,0.01
2026-08-06 15:32:54.164995,1e+31,432.09,-1.6
2026-08-06 15:32:54.185046,0.52,691.35,-8.29
2026-08-06 15:32:54.189620,52.05,459.51,2.49
2026-08-06 15:32:54.197242,1e+31,1e+31,-1.68
2026-08-06 15:32:54.213886,0.04,420.45,6.37
2026-08-06 15:33:53.408300,44.81,450.81,-2.75
2026-08-06 15:33:53.437296,1e+31,1e+31,3.38
2026-08-06 15:33:53.483805,44.46,438.55,-4.57
2026-08-06 15:33:53.506605,0.07,378.63,4.46
2026-08-06 15:33:53.514351,39.89,440.9,-6.09
2026-08-06 15:33:53.539861,0.02,335.95,-9.35
2026-08-06 15:33:53.550038,38.19,438.85,-9.33
2026-08-06 15:33:53.571293,1e+31,1e+31,-0.18
2026-08-06 15:33:53.579294,56.24,463.92,1.03
2026-08-06 15:33:53.599923,1e+31,1e+31,2.3
2026-08-06 15:33:53.609105,50.53,441.56,-6.31
2026-08-06 15:33:53.633994,1e+31,1e+31,-0.42
2026-08-06 15:33:53.643419,45.38,460.73,-1.3
2026-08-06 15:33:53.668734,1e+31,1e+31,1.8
2026-08-06 15:33:53.678510,41.38,431.97,5.45
2026-08-06 15:33:53.702780,0.12,321.26,-3.84
2026-08-06 15:33:53.711943,1e+31,431.35,-3.21
2026-08-06 15:33:53.733431,1e+31,1e+31,2.49
2026-08-06 15:33:53.742222,35.03,480.51,0.2
2026-08-06 15:33:53.764028,0.02,330.09,-2.8
2026-08-06 15:33:53.771736,1e+31,484.58,-1.57
2026-08-06 15:33:53.794705,0.1,298.68,3.84
2026-08-06 15:33:53.835278,0.06,463.67,0.23
2026-08-06 15:33:53.870368,1e+31,1e+31,3.91
2026-08-06 15:33:53.900383,1e+31,1e+31,-0.94
2026-08-06 15:33:53.923618,1e+31,1e+31,-1.11
2026-08-06 15:33:53.946177,0.24,811.92,0.6
2026-08-06 15:33:53.966630,0.1,564.52,-9.54
2026-08-06 15:33:53.973895,48.17,458.17,5.82
2026-08-06 15:33:53.994022,0.07,384.92,1.05
2026-08-06 15:33:54.001517,53.6,423.1,4.52
2026-08-06 15:33:54.019055,1e+31,1e+31,4.2
2026-08-06 15:33:54.026170,46.82,374.59,0.8
2026-08-06 15:33:54.045054,1e+31,1e+31,-0.67
2026-08-06 15:33:54.052143,41.6,455.75,-0.57
2026-08-06 15:33:54.072960,0.34,451.22,-3.08
2026-08-06 15:33:54.080319,46.42,397.43,-0.79
2026-08-06 15:33:54.100738,0.03,424.21,1.76
2026-08-06 15:33:54.108532,67.14,430.57,0.99
2026-08-06 15:33:54.127889,1e+31,1e+31,-1.91
2026-08-06 15:33:54.134894,46.29,395.65,-10.16
2026-08-06 15:33:54.155143,1e+31,1e+31,-3.54
2026-08-06 15:33:54.164995,1e+31,391.63,-5.45
2026-08-06 15:33:54.185046,0.52,697.77,-3.16
2026-08-06 15:33:54.189620,51.99,427.79,-0.91
2026-08-06 15:33:54.197242,1e+31,1e+31,-3.7
2026-08-06 15:33:54.213886,0.04,422.55,-2.68
2026-08-06 15:34:53.408300,44.72,415.11,-6.46
2026-08-06 15:34:53.437296,1e+31,1e+31,-8.83
2026-08-06 15:34:53.483805,44.46,435.4,-3.24
2026-08-06 15:34:53.506605,0.07,376.75,4.38
2026-08-06 15:34:53.514351,39.89,472.57,-6.14
2026-08-06 15:34:53.539861,0.03,332.17,0.45
2026-08-06 15:34:53.550038,39.48,395.03,-1.49
2026-08-06 15:34:53.571293,1e+31,1e+31,-5.91
2026-08-06 15:34:53.579294,56.24,456.08,0.14
2026-08-06 15:34:53.599923,1e+31,1e+31,-4.57
2026-08-06 15:34:53.609105,50.47,455.79,-4.4
2026-08-06 15:34:53.633994,1e+31,1e+31,-6.52
2026-08-06 15:34:53.643419,45.45,438.32,6.26
2026-08-06 15:34:53.668734,1e+31,1e+31,-0.96
2026-08-06 15:34:53.678510,41.38,419.6,-2.4
2026-08-06 15:34:53.702780,1e+31,1e+31,2.39
2026-08-06 15:34:53.711943,1e+31,441.94,-1.69
2026-08-06 15:34:53.733431,1e+31,1e+31,-6.11
2026-08-06 15:34:53.742222,35.03,421.84,5.36
2026-08-06 15:34:53.764028,1e+31,1e+31,0.53
2026-08-06 15:34:53.771736,1e+31,420.97,-2.68
2026-08-06 15:34:53.794705,0.08,306.22,-1.25
2026-08-06 15:34:53.835278,0.07,464.12,-5.45
2026-08-06 15:34:53.870368,1e+31,1e+31,3.65
2026-08-06 15:34:53.900383,1e+31,1e+31,2.4
2026-08-06 15:34:53.923618,0.07,894.95,4.72
2026-08-06 15:34:53.946177,0.24,813.28,2.56
2026-08-06 15:34:53.966630,0.1,564.4,5.98
2026-08-06 15:34:53.973895,48.15,439.21,4.97
2026-08-06 15:34:53.994022,0.07,380.62,-3.12
2026-08-06 15:34:54.001517,53.6,408.48,-1.04
2026-08-06 15:34:54.019055,1e+31,1e+31,-2.47
2026-08-06 15:34:54.026170,46.74,458.9,-9.3
2026-08-06 15:34:54.045054,1e+31,1e+31,-0.2
2026-08-06 15:34:54.052143,41.64,401.2,-5.15
2026-08-06 15:34:54.072960,0.35,451.72,0.41
2026-08-06 15:34:54.080319,46.48,408.04,-3.93
2026-08-06 15:34:54.100738,0.03,423.8,1.11
2026-08-06 15:34:54.108532,67.19,472.77,0.88
2026-08-06 15:34:54.127889,0.15,397.19,-2.09
2026-08-06 15:34:54.134894,46.28,357.88,3.24
2026-08-06 15:34:54.155143,1e+31,1e+31,-2.02
2026-08-06 15:34:54.164995,1e+31,458.93,-1.61
2026-08-06 15:34:54.185046,0.49,689.65,2.87
2026-08-06 15:34:54.189620,51.93,460.04,3.04
2026-08-06 15:34:54.197242,1e+31,1e+31,2.37
2026-08-06 15:34:54.213886,0.03,420.36,3.67
2026-08-06 15:35:53.408300,44.72,393.19,-9.24
2026-08-06 15:35:53.437296,1e+31,1e+31,-1.73
2026-08-06 15:35:53.483805,44.45,401.95,-5.45
2026-08-06 15:35:53.506605,0.06,374.99,-4.19
2026-08-06 15:35:53.514351,39.89,544.58,-2.55
2026-08-06 15:35:53.539861,0.03,332.15,5.11
2026-08-06 15:35:53.550038,39.86,431.76,6.24
2026-08-06 15:35:53.571293,1e+31,1e+31,-4.64
2026-08-06 15:35:53.579294,56.42,404.62,3.12
2026-08-06 15:35:53.599923,0.02,371.01,0.09
2026-08-06 15:35:53.609105,49.96,439.51,-1.63
2026-08-06 15:35:53.633994,1e+31,1e+31,-0.43
2026-08-06 15:35:53.643419,45.45,447.75,-1.19
2026-08-06 15:35:53.668734,1e+31,1e+31,6.85
2026-08-06 15:35:53.678510,41.13,391.47,0.48
2026-08-06 15:35:53.702780,1e+31,1e+31,-1.54
2026-08-06 15:35:53.711943,1e+31,400.75,1.93
2026-08-06 15:35:53.733431,1e+31,1e+31,-5.49
2026-08-06 15:35:53.742222,34.86,479.21,6.35
2026-08-06 15:35:53.764028,1e+31,1e+31,-0.69
2026-08-06 15:35:53.771736,1e+31,461.37,-2.44
2026-08-06 15:35:53.794705,0.08,312.76,-6.26
2026-08-06 15:35:53.835278,1e+31,1e+31,2.84
2026-08-06 15:35:53.870368,1e+31,1e+31,-0.47
2026-08-06 15:35:53.900383,1e+31,1e+31,-3.03
2026-08-06 15:35:53.923618,1e+31,1e+31,0.67
2026-08-06 15:35:53.946177,1e+31,1e+31,-4.43
2026-08-06 15:35:53.966630,0.09,565.17,1.84
2026-08-06 15:35:53.973895,48.13,441.4,4.24
2026-08-06 15:35:53.994022,0.08,381.63,-1.97
2026-08-06 15:35:54.001517,53.6,465.91,-3.67
2026-08-06 15:35:54.019055,1e+31,1e+31,2.52
2026-08-06 15:35:54.026170,46.65,417.61,0.14
2026-08-06 15:35:54.045054,1e+31,1e+31,-0.1
2026-08-06 15:35:54.052143,41.67,411.34,-9.64
2026-08-06 15:35:54.072960,0.35,450.65,2.91
2026-08-06 15:35:54.080319,46.55,423.1,7.55
2026-08-06 15:35:54.100738,0.03,423.39,-0.03
2026-08-06 15:35:54.108532,67.24,479.02,5.5
2026-08-06 15:35:54.127889,0.09,431.16,6.74
2026-08-06 15:35:54.134894,46.28,387.46,-8.17
2026-08-06 15:35:54.155143,1e+31,1e+31,7.05
2026-08-06 15:35:54.164995,1e+31,449.64,6.07
2026-08-06 15:35:54.185046,0.51,694.31,1.97
2026-08-06 15:35:54.189620,51.88,506.77,-9.0
2026-08-06 15:35:54.197242,1e+31,1e+31,-0.84
2026-08-06 15:35:54.213886,0.04,419.99,5.35
2026-08-06 15:36:53.408300,44.81,393.53,5.25
2026-08-06 15:36:53.437296,1e+31,1e+31,0.65
2026-08-06 15:36:53.483805,44.46,434.83,5.24
2026-08-06 15:36:53.506605,0.06,371.5,-3.47
2026-08-06 15:36:53.514351,40.0,449.01,-2.24
2026-08-06 15:36:53.539861,0.02,334.17,-0.52
2026-08-06 15:36:53.550038,40.0,380.38,-0.2
2026-08-06 15:36:53.571293,1e+31,1e+31,0.85
2026-08-06 15:36:53.579294,56.42,345.41,3.23
2026-08-06 15:36:53.599923,0.02,374.69,4.53
2026-08-06 15:36:53.609105,49.81,428.71,8.48
2026-08-06 15:36:53.633994,1e+31,1e+31,0.92
2026-08-06 15:36:53.643419,45.45,427.38,2.98
2026-08-06 15:36:53.668734,1e+31,1e+31,-1.31
2026-08-06 15:36:53.678510,40.74,421.99,4.08
2026-08-06 15:36:53.702780,1e+31,1e+31,-6.41
2026-08-06 15:36:53.711943,1e+31,436.8,-0.0
2026-08-06 15:36:53.733431,1e+31,1e+31,-5.89
2026-08-06 15:36:53.742222,34.83,413.18,-1.99
2026-08-06 15:36:53.764028,0.03,331.02,-4.64
2026-08-06 15:36:53.771736,1e+31,413.31,3.77
2026-08-06 15:36:53.794705,0.08,311.52,8.79
2026-08-06 15:36:53.835278,1e+31,1e+31,-4.56
2026-08-06 15:36:53.870368,0.08,401.91,4.38
2026-08-06 15:36:53.900383,1e+31,1e+31,1.3
2026-08-06 15:36:53.923618,0.07,893.47,1.4
2026-08-06 15:36:53.946177,0.23,809.88,-3.53
2026-08-06 15:36:53.966630,0.1,565.76,-0.63
2026-08-06 15:36:53.973895,48.12,439.88,2.9
2026-08-06 15:36:53.994022,0.08,376.42,5.19
2026-08-06 15:36:54.001517,53.6,466.7,4.75
2026-08-06 15:36:54.019055,1e+31,1e+31,1.26
2026-08-06 15:36:54.026170,46.57,442.55,-1.33
2026-08-06 15:36:54.045054,0.07,323.57,0.61
2026-08-06 15:36:54.052143,41.71,415.69,-5.31
2026-08-06 15:36:54.072960,0.33,451.3,-4.33
2026-08-06 15:36:54.080319,46.61,454.65,-4.66
2026-08-06 15:36:54.100738,0.03,425.81,-8.1
2026-08-06 15:36:54.108532,67.29,454.45,7.42
2026-08-06 15:36:54.127889,0.09,430.82,-2.1
2026-08-06 15:36:54.134894,46.28,415.52,-5.99
2026-08-06 15:36:54.155143,1e+31,1e+31,-1.02
2026-08-06 15:36:54.164995,1e+31,424.97,-1.94
2026-08-06 15:36:54.185046,0.51,693.46,-3.3
2026-08-06 15:36:54.189620,51.82,407.92,-2.05
2026-08-06 15:36:54.197242,1e+31,1e+31,0.91
2026-08-06 15:36:54.213886,0.03,421.82,4.85
2026-08-06 15:37:53.408300,44.84,408.32,2.01
2026-08-06 15:37:53.437296,1e+31,1e+31,-2.86
2026-08-06 15:37:53.483805,44.6,421.86,2.48
2026-08-06 15:37:53.506605,0.06,373.82,-10.27
2026-08-06 15:37:53.514351,39.89,403.52,-1.76
2026-08-06 15:37:53.539861,0.03,336.23,10.11
2026-08-06 15:37:53.550038,43.26,489.83,6.49
2026-08-06 15:37:53.571293,1e+31,1e+31,-9.67
2026-08-06 15:37:53.579294,57.57,406.85,-0.47
2026-08-06 15:37:53.599923,1e+31,1e+31,-2.78
2026-08-06 15:37:53.609105,49.96,494.03,1.16
2026-08-06 15:37:53.633994,1e+31,1e+31,1.65
2026-08-06 15:37:53.643419,45.45,393.34,0.52
2026-08-06 15:37:53.668734,1e+31,1e+31,-2.17
2026-08-06 15:37:53.678510,40.68,461.15,4.56
2026-08-06 15:37:53.702780,1e+31,1e+31,1.56
2026-08-06 15:37:53.711943,1e+31,445.11,9.35
2026-08-06 15:37:53.733431,1e+31,1e+31,8.26
2026-08-06 15:37:53.742222,34.83,454.19,-5.48
2026-08-06 15:37:53.764028,1e+31,1e+31,0.93
2026-08-06 15:37:53.771736,1e+31,448.49,-0.79
2026-08-06 15:37:53.794705,0.1,308.16,-0.36
2026-08-06 15:37:53.835278,0.07,464.68,-0.4
2026-08-06 15:37:53.870368,1e+31,1e+31,2.54
2026-08-06 15:37:53.900383,1e+31,1e+31,-2.48
2026-08-06 15:37:53.923618,1e+31,1e+31,0.02
2026-08-06 15:37:53.946177,0.23,808.35,-5.21
2026-08-06 15:37:53.966630,0.1,565.28,5.37
2026-08-06 15:37:53.973895,48.1,429.03,3.91
2026-08-06 15:37:53.994022,0.07,383.51,-2.18
2026-08-06 15:37:54.001517,53.6,429.14,-3.26
2026-08-06 15:37:54.019055,1e+31,1e+31,2.63
2026-08-06 15:37:54.026170,46.48,382.75,2.82
2026-08-06 15:37:54.045054,1e+31,1e+31,1.04
2026-08-06 15:37:54.052143,41.75,400.1,-5.94
2026-08-06 15:37:54.072960,0.32,450.72,-5.89
2026-08-06 15:37:54.080319,46.67,436.52,2.35
2026-08-06 15:37:54.100738,0.03,425.02,-3.64
2026-08-06 15:37:54.108532,67.33,443.57,-0.5
2026-08-06 15:37:54.127889,1e+31,1e+31,1.81
2026-08-06 15:37:54.134894,46.27,477.58,-2.82
2026-08-06 15:37:54.155143,1e+31,1e+31,6.32
2026-08-06 15:37:54.164995,1e+31,427.69,3.36
2026-08-06 15:37:54.185046,0.53,694.29,4.05
2026-08-06 15:37:54.189620,51.77,413.16,3.23
2026-08-06 15:37:54.197242,1e+31,1e+31,1.72
2026-08-06 15:37:54.213886,0.03,422.25,-3.1
2026-08-06 15:38:53.408300,44.84,428.27,7.22
2026-08-06 15:38:53.437296,1e+31,1e+31,5.25
2026-08-06 15:38:53.483805,44.6,407.52,-3.95
2026-08-06 15:38:53.506605,0.08,375.3,6.35
2026-08-06 15:38:53.514351,40.0,407.65,0.25
2026-08-06 15:38:53.539861,0.02,335.92,2.8
2026-08-06 15:38:53.550038,43.8,433.11,4.96
2026-08-06 15:38:53.571293,1e+31,1e+31,3.76
2026-08-06 15:38:53.579294,57.73,403.94,-2.21
2026-08-06 15:38:53.599923,0.02,370.5,1.59
2026-08-06 15:38:53.609105,49.96,456.14,-6.12
2026-08-06 15:38:53.633994,1e+31,1e+31,-1.44
2026-08-06 15:38:53.643419,45.27,475.48,-3.38
2026-08-06 15:38:53.668734,1e+31,1e+31,0.82
2026-08-06 15:38:53.678510,40.56,446.59,1.87
2026-08-06 15:38:53.702780,1e+31,1e+31,-5.01
2026-08-06 15:38:53.711943,1e+31,415.14,3.84
2026-08-06 15:38:53.733431,1e+31,1e+31,1.81
2026-08-06 15:38:53.742222,34.86,409.43,-9.44
2026-08-06 15:38:53.764028,1e+31,1e+31,-5.48
2026-08-06 15:38:53.771736,1e+31,408.29,-10.13
2026-08-06 15:38:53.794705,0.09,309.38,3.73
2026-08-06 15:38:53.835278,0.07,459.18,3.25
2026-08-06 15:38:53.870368,1e+31,1e+31,-6.96
2026-08-06 15:38:53.900383,1e+31,1e+31,1.12
2026-08-06 15:38:53.923618,1e+31,1e+31,1.01
2026-08-06 15:38:53.946177,0.24,809.77,-1.12
2026-08-06 15:38:53.966630,0.1,565.04,-6.55
2026-08-06 15:38:53.973895,48.09,455.16,7.32
2026-08-06 15:38:53.994022,0.08,381.62,4.07
2026-08-06 15:38:54.001517,53.6,345.64,-2.5
2026-08-06 15:38:54.019055,1e+31,1e+31,3.73
2026-08-06 15:38:54.026170,46.4,453.59,-4.88
2026-08-06 15:38:54.045054,0.05,328.0,0.19
2026-08-06 15:38:54.052143,41.79,453.29,-0.47
2026-08-06 15:38:54.072960,1e+31,1e+31,-2.91
2026-08-06 15:38:54.080319,46.73,414.23,0.27
2026-08-06 15:38:54.100738,0.03,424.73,-0.31
2026-08-06 15:38:54.108532,67.38,414.1,8.71
2026-08-06 15:38:54.127889,1e+31,1e+31,5.33
2026-08-06 15:38:54.134894,46.27,402.65,-4.07
2026-08-06 15:38:54.155143,1e+31,1e+31,6.75
2026-08-06 15:38:54.164995,1e+31,478.81,2.58
2026-08-06 15:38:54.185046,0.51,694.22,-2.43
2026-08-06 15:38:54.189620,51.71,474.93,-4.21
2026-08-06 15:38:54.197242,1e+31,1e+31,-1.24
2026-08-06 15:38:54.213886,0.04,419.22,5.38
2026-08-06 15:39:53.408300,44.84,409.28,-4.22
2026-08-06 15:39:53.437296,1e+31,1e+31,3.01
2026-08-06 15:39:53.483805,44.66,386.75,2.15
2026-08-06 15:39:53.506605,0.08,374.12,0.04
2026-08-06 15:39:53.514351,39.89,420.61,6.23
2026-08-06 15:39:53.539861,0.02,335.28,4.41
2026-08-06 15:39:53.550038,43.8,497.82,7.54
2026-08-06 15:39:53.571293,1e+31,1e+31,-4.98
2026-08-06 15:39:53.579294,58.22,387.08,-2.94
2026-08-06 15:39:53.599923,1e+31,1e+31,-4.39
2026-08-06 15:39:53.609105,49.96,434.6,-5.49
2026-08-06 15:39:53.633994,1e+31,1e+31,1.17
2026-08-06 15:39:53.643419,45.27,432.66,-6.84
2026-08-06 15:39:53.668734,1e+31,1e+31,4.21
2026-08-06 15:39:53.678510,40.56,388.86,0.13
2026-08-06 15:39:53.702780,1e+31,1e+31,5.18
2026-08-06 15:39:53.711943,1e+31,415.23,-1.63
2026-08-06 15:39:53.733431,1e+31,1e+31,-3.25
2026-08-06 15:39:53.742222,35.03,386.57,0.63
2026-08-06 15:39:53.764028,0.03,334.22,-13.34
2026-08-06 15:39:53.771736,1e+31,466.69,-3.55
2026-08-06 15:39:53.794705,0.1,305.03,4.05
2026-08-06 15:39:53.835278,0.06,460.52,8.95
2026-08-06 15:39:53.870368,0.07,401.62,-1.52
2026-08-06 15:39:53.900383,1.93,630.92,-7.1
2026-08-06 15:39:53.923618,1e+31,1e+31,2.19
2026-08-06 15:39:53.946177,0.24,809.08,5.54
2026-08-06 15:39:53.966630,0.1,567.17,-5.75
2026-08-06 15:39:53.973895,48.08,434.3,-4.06
2026-08-06 15:39:53.994022,0.08,377.32,-0.34
2026-08-06 15:39:54.001517,53.6,439.7,-6.87
2026-08-06 15:39:54.019055,1e+31,1e+31,5.59
2026-08-06 15:39:54.026170,46.32,422.23,-3.21
2026-08-06 15:39:54.045054,1e+31,1e+31,-0.07
2026-08-06 15:39:54.052143,41.82,475.73,2.21
2026-08-06 15:39:54.072960,0.33,451.59,-5.02
2026-08-06 15:39:54.080319,46.79,431.91,0.66
2026-08-06 15:39:54.100738,0.02,423.44,-7.24
2026-08-06 15:39:54.108532,67.43,417.18,0.7
2026-08-06 15:39:54.127889,0.07,436.53,-1.46
2026-08-06 15:39:54.134894,46.27,363.06,-1.96
2026-08-06 15:39:54.155143,1e+31,1e+31,0.92
2026-08-06 15:39:54.164995,1e+31,404.45,-4.63
2026-08-06 15:39:54.185046,0.51,692.08,1.12
2026-08-06 15:39:54.189620,51.66,432.87,2.19
2026-08-06 15:39:54.197242,1e+31,1e+31,-1.01
2026-08-06 15:39:54.213886,0.03,422.38,3.44
2026-08-06 15:40:53.408300,44.69,420.34,0.68
2026-08-06 15:40:53.437296,1e+31,1e+31,-2.2
2026-08-06 15:40:53.483805,44.63,430.12,-0.99
2026-08-06 15:40:53.506605,0.07,372.0,-4.76
2026-08-06 15:40:53.514351,40.0,409.43,-5.57
2026-08-06 15:40:53.539861,0.02,338.94,-1.43
2026-08-06 15:40:53.550038,43.8,432.64,1.73
2026-08-06 15:40:53.571293,1e+31,1e+31,-3.57
2026-08-06 15:40:53.579294,58.64,423.13,-1.18
2026-08-06 15:40:53.599923,1e+31,1e+31,-4.3
2026-08-06 15:40:53.609105,50.45,449.06,-2.35
2026-08-06 15:40:53.633994,1e+31,1e+31,1.72
2026-08-06 15:40:53.643419,45.23,433.46,-2.68
2026-08-06 15:40:53.668734,1e+31,1e+31,5.41
2026-08-06 15:40:53.678510,40.52,393.21,1.9
2026-08-06 15:40:53.702780,1e+31,1e+31,-2.16
2026-08-06 15:40:53.711943,1e+31,401.7,3.61
2026-08-06 15:40:53.733431,1e+31,1e+31,3.3
2026-08-06 15:40:53.742222,35.04,428.97,-1.2
2026-08-06 15:40:53.764028,0.07,331.57,11.9
2026-08-06 15:40:53.771736,1e+31,446.17,-0.32
2026-08-06 15:40:53.794705,0.09,309.08,-1.0
2026-08-06 15:40:53.835278,0.06,458.59,0.71
2026-08-06 15:40:53.870368,1e+31,1e+31,-1.01
2026-08-06 15:40:53.900383,1e+31,1e+31,-1.56
2026-08-06 15:40:53.923618,0.07,887.11,1.3
2026-08-06 15:40:53.946177,0.24,809.93,0.43
2026-08-06 15:40:53.966630,0.11,566.53,0.61
2026-08-06 15:40:53.973895,48.07,413.15,9.47
2026-08-06 15:40:53.994022,0.09,379.67,-0.01
2026-08-06 15:40:54.001517,53.61,445.26,7.25
2026-08-06 15:40:54.019055,1e+31,1e+31,6.05
